,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120
30,0.0,0.0,0.45523800000000003,0.145455,0.263158,0.148148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.714286,0.5,0.714286,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.8,0.666667,0.874459,0.808081,0.609756,0.704545,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
31,0.0,0.0,0.0952381,0.0,0.1,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.8,0.888889,0.888889,0.85,0.857143,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.875,0.933333,0.933333,0.914286,0.914286,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.999847323314,0.555555555556,0.333333343267,1,0.999916606955,0.7,0.5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999969727,0.0,1
32,0.0,0.0,0.12037,0.037037,0.25,0.047619,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.333333,0.333333,0.333333,0.333333,0.333333,0.148148,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.666667,0.666667,0.666667,0.72973,0.541667,1,1,0.666667,0.571429,0.674725,0.628205,0.666667,0.519231,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.125,0.5,0.25,1,0.998075112338,0.555555555556,0.25,1,0.992995213167,0.5,0.166666671634,1,0.998045826272,0.625,0.285714298487,1,0.993019075896,0.555555555556,0.176470592618,1,0.999946521624,0.999946748172,0
33,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.857143,0.923077,0.923077,0.825,0.825,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
34,0.0,0.0,0.23562199999999997,0.0423862,0.14285699999999998,0.0384615,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2.12221342845e-09,0.3,0.0555555559695,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,0
35,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.833333,0.909091,0.909091,0.892857,0.896552,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
36,0.0,0.0,0.377778,0.0666667,0.304348,0.0294118,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.333333,0.333333,0.395833,0.333333,0.384615,0.173913,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.666667,0.697917,0.666667,0.757576,0.585366,1,1,0.666667,0.571429,0.653846,0.615385,0.694444,0.545455,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,8.32126749546e-06,0.545454545455,0.263157904148,1,0.0,0.0,0.0,0,0.333333333333,0.666666666667,0.333333343267,1,0.994313520974,0.5,0.176470592618,1,0.998619408668,0.5,0.29411765933,1,0.994308577701,0.444444444444,0.20000000298,1,0.998628882544,0.555555555556,0.357142865658,1,0.999965382931,0.999965351896,0
37,0.666667,0.5,0.714286,0.607143,0.64,0.555556,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.666667,0.8,0.8,0.428571,0.611111,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.999961301498,0.555555555556,0.333333343267,1,0.999967801037,0.7,0.466666668653,1,0.999971000841,0.75,0.600000023842,1,0.999951002401,0.777777777778,0.636363625526,1,0.999999997465,0.999999996758,1
38,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
39,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.833333,0.833333,0.916667,0.880952,0.864865,0.75,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.999963501332,0.555555555556,0.333333343267,1,0.999902409525,0.4,0.222222223878,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999989142,0.0,1
40,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.833333,0.909091,0.909091,0.580645,0.774194,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
41,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.571429,0.717949,0.666667,0.594595,0.642857,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
42,1.0,0.666667,0.8,0.8,0.75,0.769231,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.666667,0.8,0.8,0.698113,0.791667,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.999998900001,0.666666666667,0.428571432829,1,0.9999995,0.9,0.692307710648,1,1.0,0.999999999999,1
43,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1
44,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.857143,0.923077,0.923077,0.558824,0.939394,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
45,1.0,0.666667,0.8,0.8,0.633333,0.645161,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.75,0.6,0.792593,0.739418,0.793103,0.666667,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
46,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.75,0.857143,0.857143,0.842105,0.85,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.571429,0.789744,0.741758,0.783784,0.707317,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2.20043121014e-09,0.181818181818,0.0909090936184,1,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.999912007743,0.625,0.384615391493,1,0.999994000036,0.888888888889,0.727272748947,1,1.0,0.99999999222,1
47,0.0,0.0,0.0,0.0,0.07142860000000001,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.5,0.841837,0.701299,0.823529,0.833333,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.571429,0.812271,0.723776,0.805556,0.763158,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.999933004489,0.75,0.5,1,0.999984000256,0.777777777778,0.461538463831,1,1.0,0.999999995255,0
48,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.888889,0.941176,0.941176,0.86,0.86,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.999981500342,0.6,0.307692319155,1,0.999982200317,0.7,0.466666668653,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999999341,0.0,1
49,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.857143,0.857143,0.904762,0.892857,0.906977,0.863636,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
50,0.0,0.0,0.15374100000000002,0.0,0.173913,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.25,0.2,0.415741,0.259877,0.38,0.192308,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,4.08929107739e-09,0.272727272727,0.0909090936184,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0
51,0.0,0.0,0.307576,0.0505051,0.1875,0.0322581,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.666667,0.666667,0.666667,0.666667,0.5625,0.375,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.888889,0.888889,0.888889,0.888889,0.857143,0.75,1,1,0.888889,0.888889,0.888889,0.888889,0.857143,0.75,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.99836597441,0.5,0.25,1,0.998963974462,0.6,0.29411765933,1,0.993661433714,0.555555555556,0.20000000298,1,0.998530163599,0.444444444444,0.25,1,0.999996245651,0.999957143412,0
52,0.5,0.333333,0.461538,0.4,0.241379,0.275862,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.857143,0.857143,0.971429,0.938776,0.972222,0.918919,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0243902439024,0.909090909091,0.600000023842,1,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.999996600012,0.777777777778,0.538461565971,1,0.999900009999,0.9,0.571428596973,1,0.999729773042,0.555555555556,0.266666680574,1,0.999994100035,0.8,0.5,1,0.999999989988,0.999999926903,1
53,1.0,0.5,0.666667,0.666667,0.583333,0.6153850000000001,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.571429,0.727273,0.727273,0.5,0.757576,2,1,1.0,0.833333,0.909091,0.909091,0.909091,0.911765,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.999936704007,0.555555555556,0.333333343267,1,0.999929904914,0.8,0.466666668653,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999991079,0.0,1
54,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.714286,0.714286,0.85034,0.809524,0.820513,0.72093,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
55,1.0,0.5,0.666667,0.666667,0.266667,0.290323,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.8,0.888889,0.888889,0.666667,0.675676,2,1,0.75,0.6,0.666667,0.666667,0.772727,0.68,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.875,0.875,0.875,0.875,0.95122,0.866667,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
56,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.75,0.75,0.966667,0.916667,0.928571,0.833333,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.111111,0.0,0.111111,0.0,1,1,0.666667,0.222222,0.511905,0.450659,0.446429,0.410714,1,1,0.4,0.181818,0.4,0.265625,0.275362,0.21875,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.000619962802232,0.636363636364,0.411764711142,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.982817113559,0.333333333333,0.176470592618,1,0.998488787221,0.4,0.222222223878,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999692138347,0.0,1
57,1.0,0.8,0.8888889999999999,0.8888889999999999,0.470588,0.8235290000000001,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.571429,0.727273,0.727273,0.619048,0.619048,2,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.999731072342,0.666666666667,0.333333343267,1,0.999898710261,0.7,0.375,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.999999917377,0.0,1
58,1.0,0.6,0.75,0.75,0.25,0.7391300000000001,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.6,0.428571,0.533333,0.5,0.371429,0.461538,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1
59,0.5,0.2,0.382418,0.28571399999999997,0.18918900000000002,0.0869565,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,0.666667,0.8,0.8,0.660714,0.703704,2,1,1.0,0.666667,0.8,0.8,0.660714,0.703704,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,2,0.0,0.0,0.0,0,1.0,1.0,1.0,2,0.994666597703,0.375,0.181818187237,1,0.99823113443,0.444444444444,0.285714298487,1,0.994666597703,0.375,0.181818187237,1,0.99823113443,0.444444444444,0.285714298487,1,0.999968109989,0.999968109989,1
